N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
885.0,방림,2330.0,25.0,+1.08%,500.0,2305.0,2410.0,2300.0
886.0,태평양물산,1929.0,0.0,0.00%,500.0,1942.0,1983.0,1910.0
887.0,코스맥스비티아이,10230.0,90.0,+0.89%,500.0,10110.0,10310.0,10100.0
888.0,아센디오,948.0,52.0,-5.20%,500.0,1000.0,1006.0,933.0
889.0,HS애드,5920.0,0.0,0.00%,1000.0,6000.0,6000.0,5910.0
890.0,웅진,1227.0,7.0,-0.57%,500.0,1224.0,1257.0,1224.0
891.0,KBSTAR 코스닥150,12960.0,85.0,-0.65%,0.0,13205.0,13300.0,12870.0
892.0,텔코웨어,10010.0,60.0,+0.60%,500.0,9860.0,10100.0,9860.0
893.0,KBSTAR Fn5G테크,10395.0,295.0,+2.92%,0.0,10145.0,10510.0,10145.0
894.0,콤텍시스템,796.0,24.0,+3.11%,500.0,770.0,798.0,769.0
895.0,다이나믹디자인,5560.0,0.0,0.00%,500.0,5420.0,5820.0,5420.0
896.0,세이브존I&C,2335.0,5.0,-0.21%,1000.0,2315.0,2390.0,2315.0
897.0,KBSTAR 코스닥150선물레버리지,11020.0,125.0,-1.12%,0.0,11275.0,11575.0,10850.0
898.0,모두투어리츠,12120.0,0.0,0.00%,5000.0,12190.0,12480.0,12000.0
899.0,현대코퍼레이션홀딩스,10400.0,80.0,+0.78%,5000.0,10400.0,10460.0,10350.0
900.0,유유제약,5550.0,170.0,+3.16%,1000.0,5450.0,5560.0,5380.0
901.0,TIGER 차이나CSI300레버리지(합성),12395.0,250.0,+2.06%,0.0,12300.0,12415.0,12220.0
902.0,삼익악기,1040.0,0.0,0.00%,500.0,1041.0,1050.0,1039.0
903.0,TIGER 테슬라채권혼합Fn,10865.0,85.0,-0.78%,0.0,10835.0,10870.0,10800.0
904.0,인바이오젠,9340.0,0.0,0.00%,500.0,0.0,0.0,0.0
905.0,TIGER 소프트웨어,9340.0,50.0,+0.54%,0.0,9385.0,9450.0,9280.0
906.0,한진중공업홀딩스,3150.0,20.0,+0.64%,5000.0,3135.0,3185.0,3115.0
907.0,TIGER 200선물인버스2X,2710.0,80.0,-2.87%,0.0,2740.0,2740.0,2690.0
908.0,웰바이오텍,1017.0,11.0,-1.07%,500.0,1029.0,1057.0,1012.0
909.0,일신석재,1189.0,5.0,-0.42%,500.0,1186.0,1228.0,1186.0
910.0,두산퓨얼셀1우,6830.0,40.0,-0.58%,100.0,6880.0,7090.0,6810.0
911.0,에이플러스에셋,4035.0,20.0,-0.49%,500.0,4020.0,4100.0,4020.0
912.0,TIGER AI반도체핵심공정,10065.0,425.0,+4.41%,0.0,9870.0,10080.0,9860.0
913.0,유니온,5820.0,240.0,-3.96%,500.0,5980.0,6050.0,5820.0
914.0,KBSTAR 대형고배당10TR,16655.0,225.0,+1.37%,0.0,16720.0,16720.0,16560.0
915.0,TIGER 미국다우존스30,24750.0,80.0,+0.32%,0.0,24730.0,24750.0,24680.0
916.0,동양철관,757.0,2.0,+0.26%,500.0,760.0,773.0,756.0
917.0,KoAct 바이오헬스케어액티브,9715.0,160.0,-1.62%,0.0,9920.0,9970.0,9650.0
918.0,기신정기,3075.0,15.0,+0.49%,500.0,3060.0,3080.0,3055.0
919.0,KODEX 헬스케어,12810.0,60.0,-0.47%,0.0,12990.0,13080.0,12755.0
920.0,무림페이퍼,2145.0,15.0,+0.70%,2500.0,2140.0,2150.0,2120.0
921.0,플레이그램,699.0,2.0,-0.29%,100.0,701.0,727.0,685.0
922.0,대현,1989.0,27.0,+1.38%,500.0,1960.0,1997.0,1960.0
923.0,KBSTAR 게임테마,8825.0,180.0,+2.08%,0.0,8750.0,8890.0,8745.0
924.0,고려산업,3505.0,95.0,+2.79%,1000.0,3345.0,3560.0,3300.0
925.0,STX그린로지스,12180.0,280.0,-2.25%,2500.0,12300.0,12410.0,12150.0
926.0,ACE 미국빅테크TOP7 Plus,11195.0,170.0,+1.54%,0.0,11200.0,11200.0,11140.0
927.0,써니전자,2370.0,50.0,+2.16%,500.0,2330.0,2380.0,2330.0
928.0,동일고무벨트,6240.0,90.0,+1.46%,500.0,6170.0,6240.0,6170.0
929.0,SG세계물산,427.0,0.0,0.00%,500.0,432.0,435.0,425.0
930.0,인팩,8640.0,110.0,+1.29%,500.0,8540.0,8640.0,8470.0
931.0,동방아그로,6330.0,10.0,-0.16%,500.0,6330.0,6390.0,6330.0
932.0,한투 나스닥 100 ETN,17185.0,200.0,+1.18%,0.0,17255.0,17255.0,17185.0
933.0,크라운해태홀딩스,5760.0,100.0,+1.77%,500.0,5790.0,5820.0,5630.0
934.0,미래에셋 -0.5X S&P500 VIX S/T선물 ETN(H),33905.0,515.0,+1.54%,0.0,33845.0,33955.0,33845.0
935.0,KODEX 2차전지산업레버리지,4165.0,150.0,-3.48%,0.0,4355.0,4415.0,4055.0
936.0,TIGER 중국소비테마,5925.0,10.0,-0.17%,0.0,5930.0,6015.0,5910.0
937.0,KC코트렐,1649.0,22.0,-1.32%,500.0,1655.0,1706.0,1643.0
938.0,KODEX WTI원유선물(H),13950.0,170.0,+1.23%,0.0,13915.0,13970.0,13900.0
939.0,TIGER 미디어컨텐츠,6040.0,5.0,-0.08%,0.0,6080.0,6175.0,6025.0
940.0,대원전선,1146.0,9.0,+0.79%,500.0,1140.0,1151.0,1137.0
941.0,신영와코루,9080.0,40.0,-0.44%,500.0,9120.0,9330.0,8990.0
942.0,삼호개발,3265.0,35.0,+1.08%,500.0,3235.0,3290.0,3230.0
943.0,제일연마,8160.0,100.0,-1.21%,500.0,8230.0,8230.0,8140.0
944.0,한투 S&P500 선물 ETN,16290.0,85.0,+0.52%,0.0,16310.0,16310.0,16290.0
945.0,상상인증권,749.0,0.0,0.00%,1000.0,750.0,759.0,748.0
946.0,진양산업,6230.0,70.0,+1.14%,500.0,6160.0,6320.0,6150.0
947.0,신한 레버리지 코스닥 150 선물 ETN,32320.0,0.0,0.00%,0.0,33520.0,33520.0,32080.0
948.0,KC그린홀딩스,3580.0,35.0,-0.97%,500.0,3615.0,3700.0,3500.0
949.0,지엠비코리아,4190.0,5.0,+0.12%,500.0,4155.0,4295.0,4155.0
950.0,사조오양,8480.0,20.0,-0.24%,5000.0,8400.0,8500.0,8400.0
951.0,SH에너지화학,718.0,35.0,-4.65%,500.0,735.0,760.0,711.0
952.0,ACE 미국WideMoat가치주,22785.0,250.0,+1.11%,0.0,22795.0,22795.0,22630.0
953.0,새론오토모티브,4130.0,55.0,+1.35%,500.0,4125.0,4150.0,4040.0
954.0,한신공영,6850.0,40.0,-0.58%,5000.0,6990.0,7000.0,6830.0
955.0,동원금속,1695.0,48.0,+2.91%,500.0,1652.0,1695.0,1652.0
956.0,대원화성,1913.0,8.0,+0.42%,500.0,1886.0,1936.0,1886.0
957.0,다스코,4065.0,65.0,+1.63%,500.0,4020.0,4065.0,3950.0
958.0,대호에이엘,1158.0,8.0,+0.70%,500.0,1153.0,1189.0,1153.0
959.0,마니커,1230.0,4.0,+0.33%,500.0,1226.0,1244.0,1201.0
960.0,화천기계,3550.0,15.0,-0.42%,500.0,3555.0,3645.0,3405.0
961.0,보락,1302.0,25.0,+1.96%,200.0,1286.0,1327.0,1282.0
962.0,남성,2150.0,30.0,-1.38%,500.0,2165.0,2205.0,2130.0
963.0,ACE 25-06 회사채(AA-이상)액티브,10330.0,0.0,0.00%,0.0,10325.0,10330.0,10320.0
964.0,미래산업,2550.0,5.0,+0.20%,500.0,2545.0,2630.0,2510.0
965.0,TIGER 200선물레버리지,12315.0,355.0,+2.97%,0.0,12205.0,12365.0,12190.0
966.0,한솔로지스틱스,2795.0,20.0,-0.71%,500.0,2750.0,2795.0,2690.0
967.0,한투 레버리지 천연가스 선물 ETN B,15375.0,1155.0,-6.99%,0.0,15670.0,15735.0,15340.0
968.0,KBSTAR 미국단기투자등급회사채액티브,10675.0,20.0,-0.19%,0.0,10615.0,10690.0,10615.0
969.0,TIMEFOLIO 글로벌AI인공지능액티브,15000.0,375.0,+2.56%,0.0,14750.0,15000.0,14750.0
970.0,엔케이,960.0,3.0,-0.31%,500.0,972.0,973.0,960.0
971.0,히어로즈 종합채권(AA-이상)액티브,103360.0,230.0,-0.22%,0.0,103450.0,103450.0,103360.0
972.0,신한 블룸버그 2X 천연가스 선물 ETN,15295.0,1145.0,-6.96%,0.0,15570.0,15600.0,15240.0
973.0,일성건설,1415.0,3.0,+0.21%,500.0,1412.0,1445.0,1412.0
974.0,조광페인트,5970.0,10.0,-0.17%,500.0,5990.0,6130.0,5800.0
975.0,부국철강,3820.0,50.0,-1.29%,500.0,3875.0,3940.0,3790.0
976.0,HL D&I,2005.0,30.0,-1.47%,5000.0,2050.0,2055.0,1997.0
977.0,상신브레이크,3535.0,35.0,+1.00%,500.0,3465.0,3590.0,3455.0
978.0,KODEX 미국메타버스나스닥액티브,9475.0,160.0,+1.72%,0.0,9405.0,9480.0,9405.0
979.0,KODEX 한국대만IT프리미어,20420.0,660.0,+3.34%,0.0,19910.0,20420.0,19905.0
980.0,SOL 국고채10년,103785.0,265.0,-0.25%,0.0,103875.0,103880.0,103650.0
981.0,인터지스,2530.0,10.0,+0.40%,500.0,2510.0,2530.0,2445.0
982.0,명문제약,2215.0,45.0,+2.07%,500.0,2175.0,2230.0,2175.0
983.0,신한 인버스 2X 코스닥 150 선물 ETN,7515.0,80.0,+1.08%,0.0,7230.0,7620.0,7125.0
984.0,보해양조,540.0,6.0,-1.10%,500.0,540.0,549.0,536.0
985.0,마이티 26-09 특수채(AAA)액티브,102825.0,0.0,0.00%,0.0,102825.0,102825.0,102825.0
986.0,NH프라임리츠,4000.0,0.0,0.00%,500.0,4070.0,4070.0,3965.0
987.0,KODEX 차이나CSI300,9940.0,90.0,+0.91%,0.0,9990.0,9990.0,9885.0
988.0,씨아이테크,1485.0,29.0,+1.99%,500.0,1456.0,1543.0,1456.0
989.0,TIGER 미국투자등급회사채액티브(H),50305.0,235.0,-0.46%,0.0,50370.0,50395.0,50285.0
990.0,호전실업,7560.0,0.0,0.00%,500.0,7560.0,7620.0,7530.0
991.0,까뮤이앤씨,1629.0,1.0,-0.06%,500.0,1640.0,1640.0,1610.0
992.0,KODEX 미국종합채권SRI액티브(H),99030.0,315.0,-0.32%,0.0,99140.0,99160.0,98985.0
993.0,남광토건,7460.0,20.0,-0.27%,5000.0,7480.0,7670.0,7410.0
994.0,SK우,129500.0,600.0,+0.47%,200.0,128900.0,129600.0,128500.0
995.0,CS홀딩스,63500.0,800.0,+1.28%,5000.0,62800.0,63700.0,62600.0
996.0,화승알앤에이,3850.0,80.0,+2.12%,500.0,3770.0,3865.0,3750.0
997.0,KODEX 미국달러선물인버스2X,6335.0,10.0,+0.16%,0.0,6330.0,6380.0,6325.0
998.0,마스턴프리미어리츠,2735.0,0.0,0.00%,1000.0,2735.0,2765.0,2730.0
999.0,조비,13900.0,0.0,0.00%,5000.0,13900.0,14090.0,13800.0
1000.0,KODEX 은선물(H),4270.0,5.0,+0.12%,0.0,4280.0,4285.0,4260.0
1001.0,유성기업,2760.0,10.0,+0.36%,500.0,2750.0,2790.0,2745.0
1002.0,오리엔트바이오,601.0,1.0,+0.17%,500.0,605.0,609.0,600.0
1003.0,영보화학,3560.0,30.0,+0.85%,500.0,3530.0,3600.0,3515.0
1004.0,서울식품,189.0,3.0,+1.61%,100.0,187.0,189.0,186.0
1005.0,쌍방울,269.0,0.0,0.00%,500.0,0.0,0.0,0.0
1006.0,TIGER 200 중공업,3340.0,95.0,+2.93%,0.0,3255.0,3350.0,3255.0
1007.0,혜인,5520.0,50.0,+0.91%,500.0,5500.0,5570.0,5410.0
1008.0,평화산업,1278.0,5.0,+0.39%,500.0,1274.0,1288.0,1274.0
1009.0,비상교육,5370.0,90.0,+1.70%,500.0,5270.0,5540.0,5180.0
1010.0,HANARO CAPEX설비투자iSelect,10205.0,5.0,+0.05%,0.0,10240.0,10240.0,10165.0
1011.0,삼화왕관,32200.0,150.0,+0.47%,5000.0,32200.0,32200.0,32000.0
1012.0,대동전자,6580.0,30.0,-0.45%,500.0,6690.0,6690.0,6550.0
1013.0,이건산업,6280.0,10.0,-0.16%,5000.0,6350.0,6390.0,6250.0
1014.0,신한 WTI원유 선물 ETN(H),6860.0,80.0,+1.18%,0.0,6850.0,6865.0,6850.0
1015.0,남양유업우,343000.0,8000.0,+2.39%,5000.0,331500.0,343000.0,331500.0
1016.0,한익스프레스,5700.0,50.0,+0.88%,500.0,5650.0,5780.0,5520.0
1017.0,화천기공,30950.0,300.0,+0.98%,5000.0,30650.0,31500.0,30550.0
1018.0,유한양행우,57500.0,500.0,+0.88%,1000.0,58000.0,58300.0,57200.0
1019.0,한솔홈데코,842.0,1.0,-0.12%,1000.0,841.0,855.0,841.0
1020.0,삼성공조,8310.0,50.0,-0.60%,500.0,8410.0,8430.0,8210.0
1021.0,ARIRANG 신흥국MSCI(합성 H),8705.0,65.0,+0.75%,0.0,8700.0,8830.0,8650.0
1022.0,삼화전자,3975.0,40.0,-1.00%,1000.0,4000.0,4055.0,3940.0
1023.0,천일고속,46850.0,200.0,+0.43%,5000.0,46650.0,47000.0,46650.0
1024.0,ARIRANG K방산Fn,12275.0,135.0,+1.11%,0.0,12275.0,12370.0,12090.0
1025.0,DSR,4180.0,0.0,0.00%,500.0,4180.0,4210.0,4165.0
1026.0,KODEX Fn성장,14225.0,210.0,+1.50%,0.0,14210.0,14225.0,14175.0
1027.0,HANARO 종합채권(AA-이상)액티브,105895.0,135.0,-0.13%,0.0,105910.0,105935.0,105820.0
1028.0,일진디스플,1278.0,12.0,+0.95%,500.0,1268.0,1308.0,1250.0
1029.0,SG글로벌,1459.0,19.0,+1.32%,500.0,1440.0,1466.0,1440.0
1030.0,TIGER 현대차그룹+펀더멘털,22690.0,45.0,+0.20%,0.0,22920.0,22920.0,22550.0
1031.0,금비,65300.0,1300.0,+2.03%,5000.0,64600.0,66500.0,63600.0
1032.0,KODEX 200미국채혼합,12300.0,15.0,-0.12%,0.0,12325.0,12335.0,12285.0
1033.0,한세엠케이,2155.0,0.0,0.00%,500.0,2190.0,2195.0,2140.0
1034.0,KBSTAR 중기우량회사채,104970.0,10.0,-0.01%,0.0,105000.0,105005.0,104945.0
1035.0,신한 레버리지 은 선물 ETN(H),6460.0,5.0,+0.08%,0.0,6505.0,6525.0,6455.0
1036.0,유니드비티플러스,6070.0,10.0,-0.16%,1000.0,6090.0,6230.0,5960.0
1037.0,핸즈코퍼레이션,2940.0,45.0,+1.55%,500.0,2900.0,3180.0,2895.0
1038.0,WOORI 단기국공채액티브,51320.0,0.0,0.00%,0.0,51320.0,51330.0,51320.0
1039.0,미래에셋 레버리지 코스닥150 선물 ETN,32100.0,415.0,-1.28%,0.0,33440.0,33830.0,31865.0
1040.0,KODEX 국채선물10년,65530.0,255.0,-0.39%,0.0,65610.0,65610.0,65480.0
1041.0,부산산업,60500.0,500.0,+0.83%,5000.0,59800.0,61400.0,59500.0
1042.0,한일철강,2390.0,15.0,-0.62%,500.0,2405.0,2420.0,2365.0
1043.0,대양금속,1691.0,16.0,+0.96%,500.0,1699.0,1775.0,1610.0
1044.0,케이비아이동국실업,572.0,5.0,+0.88%,500.0,572.0,573.0,564.0
1045.0,대우부품,1285.0,1.0,-0.08%,500.0,1280.0,1289.0,1278.0
1046.0,신한 인버스 2X WTI원유 선물 ETN(H),100.0,2.0,-1.96%,0.0,100.0,100.0,99.0
1047.0,TIGER 화장품,2425.0,10.0,+0.41%,0.0,2425.0,2450.0,2410.0
1048.0,하이스틸,3130.0,45.0,+1.46%,500.0,3090.0,3190.0,3090.0
1049.0,동양피스톤,4755.0,20.0,-0.42%,500.0,4790.0,4860.0,4720.0
1050.0,세원정공,6260.0,60.0,-0.95%,500.0,6310.0,6380.0,6010.0
1051.0,문배철강,3050.0,30.0,+0.99%,500.0,3040.0,3050.0,3020.0
1052.0,우성,20200.0,250.0,-1.22%,5000.0,20300.0,20400.0,20100.0
1053.0,QV 레버리지 S&P500 ETN,31195.0,480.0,+1.56%,0.0,31275.0,31275.0,31195.0
1054.0,한국종합기술,5680.0,60.0,+1.07%,500.0,5620.0,5730.0,5620.0
1055.0,KODEX 미국달러선물,12575.0,5.0,+0.04%,0.0,12570.0,12575.0,12515.0
1056.0,아모레G우,9600.0,130.0,+1.37%,500.0,9470.0,9610.0,9390.0
1057.0,서원,1300.0,1.0,-0.08%,500.0,1302.0,1329.0,1297.0
1058.0,삼정펄프,24600.0,50.0,-0.20%,5000.0,24800.0,24800.0,24500.0
1059.0,메리츠 KAP 통안채 3개월 ETN,51230.0,0.0,0.00%,0.0,51230.0,51230.0,51230.0
1060.0,UNICORN 생성형AI강소기업액티브,9995.0,225.0,+2.30%,0.0,9990.0,10065.0,9895.0
1061.0,SK케미칼우,29000.0,100.0,+0.35%,5000.0,29000.0,29300.0,28700.0
1062.0,코오롱인더우,22100.0,0.0,0.00%,5000.0,22100.0,22350.0,22050.0
1063.0,히어로즈 CD금리액티브(합성),102425.0,15.0,+0.01%,0.0,102425.0,102425.0,102425.0
1064.0,티에이치엔,3385.0,40.0,+1.20%,500.0,3375.0,3410.0,3350.0
1065.0,ARIRANG 미국S&P500(H),19635.0,180.0,+0.93%,0.0,19610.0,19640.0,19610.0
1066.0,갤럭시아에스엠,2200.0,140.0,-5.98%,500.0,2320.0,2345.0,2180.0
1067.0,GS우,33950.0,150.0,-0.44%,5000.0,34150.0,34150.0,33950.0
1068.0,우진플라임,3025.0,5.0,-0.17%,500.0,3065.0,3075.0,3015.0
1069.0,사조씨푸드,3510.0,10.0,+0.29%,1000.0,3490.0,3540.0,3470.0
1070.0,한화솔루션우,23450.0,0.0,0.00%,5000.0,23850.0,23850.0,23100.0
1071.0,TIGER 경기방어,8655.0,10.0,+0.12%,0.0,8700.0,8710.0,8615.0
1072.0,대신 인버스 천연가스 선물 ETN(H),7525.0,205.0,+2.80%,0.0,7470.0,7565.0,7410.0
1073.0,대림B&Co,3610.0,30.0,+0.84%,1000.0,3600.0,3610.0,3500.0
1074.0,KB Wise 분할매매 ETN,10020.0,0.0,0.00%,0.0,10020.0,10020.0,10020.0
1075.0,SOL 미국S&P500,13330.0,115.0,+0.87%,0.0,13285.0,13345.0,13275.0
1076.0,DSR제강,4145.0,30.0,+0.73%,500.0,4130.0,4145.0,4115.0
1077.0,KODEX 아시아달러채권SRI플러스액티브,53525.0,170.0,-0.32%,0.0,53405.0,53525.0,53405.0
1078.0,ACE G2전기차&자율주행액티브,7675.0,30.0,-0.39%,0.0,7690.0,7740.0,7665.0
1079.0,TIGER 국채3년,106350.0,155.0,-0.15%,0.0,106440.0,106475.0,106350.0
1080.0,삼일씨엔에스,4630.0,0.0,0.00%,1000.0,4530.0,4685.0,4505.0
1081.0,티웨이홀딩스,528.0,3.0,-0.56%,500.0,536.0,540.0,522.0
1082.0,IHQ,10760.0,0.0,0.00%,500.0,0.0,0.0,0.0
1083.0,메리츠 블룸버그 -2X 천연가스 선물 ETN(H),58675.0,3925.0,+7.17%,0.0,57535.0,58815.0,57485.0
1084.0,하나 블룸버그 -2X 천연가스 선물 ETN(H),58630.0,3570.0,+6.48%,0.0,57305.0,58820.0,57305.0
1085.0,에쓰씨엔지니어링,1809.0,8.0,-0.44%,500.0,1835.0,1856.0,1797.0
1086.0,성보화학,2910.0,5.0,-0.17%,500.0,2900.0,2935.0,2900.0
1087.0,키움 미국달러선물 ETN,11625.0,0.0,0.00%,0.0,11625.0,11625.0,11625.0
1088.0,부국증권우,19350.0,90.0,-0.46%,5000.0,19480.0,19480.0,19330.0
1089.0,미래에셋맵스리츠,2885.0,10.0,+0.35%,1000.0,2875.0,2885.0,2870.0
1090.0,인디에프,772.0,2.0,+0.26%,500.0,780.0,793.0,770.0
1091.0,에스메디,405.0,2.0,-0.49%,500.0,409.0,412.0,395.0
1092.0,진양폴리,5780.0,30.0,+0.52%,500.0,5710.0,5920.0,5680.0
1093.0,모나미,3055.0,15.0,+0.49%,1000.0,3050.0,3095.0,3005.0
1094.0,메타랩스,2310.0,5.0,+0.22%,2500.0,2350.0,2350.0,2270.0
1095.0,에이엔피,1271.0,33.0,-2.53%,500.0,1319.0,1333.0,1261.0
1096.0,KB 인버스 천연가스 선물 ETN,12615.0,395.0,+3.23%,0.0,12540.0,12615.0,12440.0
1097.0,두산2우B,63100.0,200.0,-0.32%,5000.0,64500.0,64500.0,62900.0
1098.0,메리츠 레버리지 미국채30년 ETN(H),5530.0,165.0,-2.90%,0.0,5870.0,5870.0,5530.0
1099.0,영흥,545.0,3.0,+0.55%,500.0,542.0,552.0,540.0
1100.0,HANARO e커머스,10795.0,20.0,+0.19%,0.0,10905.0,10905.0,10750.0
1101.0,대신 S&P 인버스 2X 천연가스 선물 ETN,54890.0,3505.0,+6.82%,0.0,53595.0,54890.0,53350.0
1102.0,세원이앤씨,1270.0,0.0,0.00%,500.0,0.0,0.0,0.0
1103.0,KODEX 코스피TR,12145.0,150.0,+1.25%,0.0,12080.0,12175.0,12055.0
1104.0,KBSTAR KP달러채권액티브,52550.0,290.0,-0.55%,0.0,52535.0,52580.0,52420.0
1105.0,SJM,3490.0,40.0,-1.13%,500.0,3520.0,3545.0,3470.0
1106.0,시디즈,27050.0,350.0,-1.28%,500.0,27400.0,27400.0,26300.0
1107.0,유엔젤,4095.0,110.0,-2.62%,500.0,4220.0,4300.0,4065.0
1108.0,선도전기,3000.0,0.0,0.00%,500.0,0.0,0.0,0.0
1109.0,한창제지,905.0,1.0,+0.11%,500.0,919.0,919.0,905.0
1110.0,ACE 단기채권알파액티브,105305.0,5.0,0.00%,0.0,105275.0,105305.0,105275.0
1111.0,KB 레버리지 나스닥 100 ETN,17770.0,565.0,+3.28%,0.0,17710.0,17775.0,17645.0
1112.0,ACE 미국30년국채선물레버리지(합성 H),6760.0,220.0,-3.15%,0.0,6820.0,6830.0,6755.0
1113.0,SJM홀딩스,3530.0,30.0,+0.86%,500.0,3470.0,3530.0,3465.0
1114.0,현대건설우,49950.0,0.0,0.00%,5000.0,49650.0,49950.0,48500.0
1115.0,히어로즈 26-09 회사채(AA-이상)액티브,51495.0,0.0,0.00%,0.0,51520.0,51525.0,51450.0
1116.0,KBSTAR 중국본토대형주CSI100,14535.0,235.0,+1.64%,0.0,14480.0,14560.0,14400.0
1117.0,KODEX 차이나H레버리지(H),1119.0,26.0,-2.27%,0.0,1146.0,1163.0,1112.0
1118.0,미래에셋 레버리지 코스피200 선물 ETN,25995.0,670.0,+2.65%,0.0,25870.0,26065.0,25755.0
1119.0,미래에셋증권우,3665.0,10.0,+0.27%,5000.0,3695.0,3725.0,3630.0
1120.0,TIGER 미국S&P500레버리지(합성 H),32115.0,555.0,+1.76%,0.0,32135.0,32140.0,32070.0
1121.0,영화금속,958.0,12.0,-1.24%,500.0,972.0,984.0,955.0
1122.0,롯데칠성우,65800.0,500.0,+0.77%,500.0,66200.0,67100.0,64500.0
1123.0,KBSTAR 국채선물5년추종인버스,55350.0,40.0,+0.07%,0.0,55325.0,55430.0,55315.0
1124.0,체시스,1584.0,24.0,+1.54%,500.0,1600.0,1618.0,1544.0
1125.0,DL이앤씨2우(전환),24000.0,100.0,+0.42%,5000.0,24150.0,24250.0,23750.0
1126.0,HANARO 32-10 국고채액티브,53335.0,205.0,-0.38%,0.0,53315.0,53405.0,53290.0
1127.0,TIGER 미국나스닥100레버리지(합성),15460.0,455.0,+3.03%,0.0,15345.0,15470.0,15335.0
1128.0,하나 Solactive 2X US Tech Top 10 ETN(H),49945.0,1755.0,+3.64%,0.0,49945.0,49945.0,49945.0
1129.0,범양건영,2000.0,2.0,+0.10%,1000.0,2000.0,2050.0,1993.0
1130.0,미래에셋 0.5X 코스닥150 선물 ETN,9905.0,0.0,0.00%,0.0,9905.0,9905.0,9905.0
1131.0,KODEX Fn시스템반도체,9705.0,360.0,+3.85%,0.0,9515.0,9705.0,9515.0
1132.0,미래에셋 0.5X 코스피200 선물 ETN,9890.0,65.0,+0.66%,0.0,9890.0,9890.0,9890.0
1133.0,MH에탄올,6660.0,30.0,+0.45%,500.0,6660.0,6690.0,6560.0
1134.0,KBSTAR 미국채30년엔화노출(합성 H),9245.0,180.0,-1.91%,0.0,9340.0,9340.0,9240.0
1135.0,TIGER 글로벌클라우드컴퓨팅INDXX,10630.0,65.0,+0.62%,0.0,10575.0,10645.0,10575.0
1136.0,한국전자홀딩스,1038.0,21.0,+2.06%,500.0,1027.0,1051.0,1020.0
1137.0,KB 레버리지 S&P 500 선물 ETN(H),12140.0,195.0,+1.63%,0.0,12185.0,12185.0,12130.0
1138.0,ACE 인도네시아MSCI(합성),10735.0,35.0,+0.33%,0.0,10790.0,10790.0,10690.0
1139.0,국동,720.0,3.0,+0.42%,500.0,721.0,735.0,717.0
1140.0,에셋플러스 글로벌플랫폼액티브,7595.0,55.0,+0.73%,0.0,7550.0,7620.0,7550.0
1141.0,신한 레버리지 S&P500 선물 ETN,23535.0,375.0,+1.62%,0.0,23160.0,23555.0,23160.0
1142.0,진양화학,2975.0,0.0,0.00%,500.0,3010.0,3020.0,2945.0
1143.0,KBSTAR 미국S&P원유생산기업(합성 H),5905.0,55.0,+0.94%,0.0,6000.0,6000.0,5865.0
1144.0,계양전기,1723.0,7.0,+0.41%,500.0,1713.0,1741.0,1713.0
1145.0,평화홀딩스,3200.0,65.0,+2.07%,500.0,3135.0,3200.0,3120.0
1146.0,신세계건설,11450.0,1150.0,-9.13%,5000.0,12120.0,12290.0,11450.0
1147.0,케이탑리츠,950.0,1.0,+0.11%,1000.0,954.0,962.0,942.0
1148.0,KODEX 유럽탄소배출권선물ICE(H),9420.0,0.0,0.00%,0.0,9415.0,9420.0,9375.0
1149.0,TIGER 인터넷TOP10,3910.0,5.0,-0.13%,0.0,3965.0,3985.0,3885.0
1150.0,삼성 미국 대형 성장주 ETN,22745.0,385.0,+1.72%,0.0,22665.0,22745.0,22665.0
1151.0,ACE 삼성그룹섹터가중,14215.0,250.0,+1.79%,0.0,14030.0,14215.0,14030.0
1152.0,윌비스,667.0,2.0,-0.30%,1000.0,674.0,689.0,663.0
1153.0,한화투자증권우,9280.0,560.0,-5.69%,5000.0,9300.0,9520.0,9200.0
1154.0,TIMEFOLIO Kstock액티브,8555.0,85.0,+1.00%,0.0,8475.0,8570.0,8475.0
1155.0,ACE 엔비디아채권혼합블룸버그,15880.0,170.0,+1.08%,0.0,15790.0,16000.0,15780.0
1156.0,TIGER 코스닥150 레버리지,11075.0,145.0,-1.29%,0.0,11570.0,11685.0,10950.0
1157.0,TIGER 레버리지,15725.0,460.0,+3.01%,0.0,15575.0,15775.0,15530.0
1158.0,대유에이텍,942.0,3.0,+0.32%,500.0,939.0,966.0,937.0
1159.0,KODEX Fn웹툰&드라마,4365.0,30.0,+0.69%,0.0,4360.0,4420.0,4335.0
1160.0,TIGER 미국나스닥바이오,21605.0,155.0,-0.71%,0.0,21640.0,21660.0,21515.0
1161.0,신풍제약우,19400.0,100.0,-0.51%,500.0,19490.0,19580.0,19400.0
1162.0,KODEX 인도Nifty50레버리지(합성),14220.0,175.0,+1.25%,0.0,14095.0,14230.0,13960.0
1163.0,파워 200,33830.0,530.0,+1.59%,0.0,33825.0,33845.0,33665.0
1164.0,DL우,25050.0,50.0,+0.20%,5000.0,25150.0,25150.0,24700.0
1165.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),8590.0,40.0,+0.47%,0.0,8655.0,8655.0,8525.0
1166.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,16775.0,455.0,-2.64%,0.0,16860.0,16860.0,16680.0
1167.0,KBSTAR 금융채액티브,101495.0,40.0,-0.04%,0.0,101495.0,101545.0,101495.0
